LANG,RECORD #,245abnp,260a,264a,260b,264b,260c,264c,008 Country,SUBJECT,AUTHOR,ADDITIONAL AUTHOR,LIBRARY HAS
spa,b33359374,Erszebet : la dueña de la noche /,"México, D.F. :",,"Ediciones Nagual,",,-1996,,mx,"Horror comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001837;""Vampires Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2010117673"";""Mexican comic books, strips, etc.""","Ortiz, Alejandro. http://id.loc.gov/authorities/names/no2013086816","O., Fernando.",SPEC COLL COMIC ART copy 1 v. 1
spa,b33359404,Condorito especial colección.,"México, D.F. :",,Editorial Television,,,,mx,"Funny animal comic books, strips, etc.;""Mexican comic books, strips, etc.""",,,
spa,b33360121,El Espectro : la obra de José G. Cruz en una magistral realización /,,,,,[1953?],,mx,"Mexican comic books, strips, etc.;""Horror comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001837""","Palencia, Ignacio. http://id.loc.gov/authorities/names/no2011093765","Cruz, José G. http://id.loc.gov/authorities/names/nr98003165;""Buendía, F.""",
spa,b33360133,Rosita Alvirez y el charro misterioso.,"México, D.F. :",,Ediciones José G. Cruz.,,,,mx,"Mexican comic books, strips, etc.;""Adventure story comic books, strips, etc.""",,"Tirado, A.",
eng,b33360157,Disinto.,"Tlalnepancla, Méx :",,Maod.,,,,mx,"Mexican comic books, strips, etc.",,,
spa,b33360169,Cavernario.,"México, D.F. :",,Editorial SUEN.,,,,mx,"Fotonovelas. http://id.loc.gov/authorities/subjects/sh85051036;""Mexican comic books, strips, etc.""",,,
spa,b33360182,Mini aventuras.,"México, D.F. :",,EDPA (Editorial de la Parra),,,,mx,"Mexican comic books, strips, etc.;""Adventure story comic books, strips, etc.""",,,
spa,b33360236,Necrocomic.,[México] :,,Aqueronie.,,,,mx,"Horror comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001837;""Mexican comic books, strips, etc.""",,,
spa,b33360248,Nick Sanders.,"México, D.F. :",,"[publisher not identified],",,[195?],,mx,"Adventure story comic books, strips, etc.;""Mexican comic books, strips, etc.""",,,
spa,b3336025x,La dama de la serpiente azul.,México :,,Editorial Duval,,,,mx,"Mexican comic books, strips, etc.;""Adventure story comic books, strips, etc.""",,,
spa,b33360637,Mandrágora.,"México, D.F. :",,Escenología A.C,,,,mx,"Horror tales, Mexican Periodicals. http://id.loc.gov/authorities/subjects/sh90003208;""Horror comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001837"";""Mexican comic books, strips, etc.""",,,
spa,b33360650,Mini terror.,"México, D.F. :",,Editorial Vid,,,,mx,"Horror comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001837;""Mexican comic books, strips, etc.""",,,
spa,b33360662,Miniburrerias.,"México, D.F. :",,Editormex Mexicana.,,,,mx,"Mexican comic books, strips, etc.;""Funny horror comic books, strips, etc.""",,,
spa,b33360698,Minicarcel de mujeres.,"México, D.F. :",,Editormex Mexicana.,,,,mx,"Women prisoners Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85147690;""Mexican comic books, strips, etc.""",,,
spa,b33360704,Mini leyendas.,"México, D.F. :",,Editorial Vid.,,,,mx,"Horror comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001837;""Mexican comic books, strips, etc.""",,,
spa,b33360716,Mini policiaca.,"México, D.F. :",,Editorial Vid.,,,,mx,"Detective and mystery comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh87006921;""Mexican comic books, strips, etc.""",,,
spa,b33360728,Colección micro suspenso.,"México, D.F. :",,Tepeyac Editores.,,,,mx,"Detective and mystery comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh87006921;""Mexican comic books, strips, etc.""",,,
spa,b3336073x,Colección micro misterio.,"México, D.F. :",,Editorial Continente.,,,,mx,"Detective and mystery comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh87006921;""Mexican comic books, strips, etc.""",,,
spa,b33360741,Nagual.,"México, D.F. :",,"[Ediciones Nagual],",,-1996,,mx,"Horror comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001837;""Mexican comic books, strips, etc.""",,,
spa,b33360753,Xiuhcoatl.,"Guad., Ja., México :",,Estudios Entropia,,,,mx,"Superhero comic books, strips, etc.;""Mexican comic books, strips, etc.""",,,
spa,b3340186x,Kamakura : el tigre de Nagasaki.,"México, D.F. :",,"Editorial Racana,",,-1987,,mx,"Kung fu comic books, strips, etc.;""Mexican comic books, strips, etc.""",,,
spa,b33401895,Médicos y enfermeras : historias de hospital.,"México, D.F. :",,Editormex Mexicana,,,,mx,"Physicians Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85101610;""Nurses Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85093349"";""Mexican comic books, strips, etc.""",,,
spa,b33401925,Tarzán.,"México, D.F. :",,"Organización Editorial Novaro,",,[197?],,mx,"Jungle adventure comic books, strips, etc.;""Mexican comic books, strips, etc.""",,,
spa,b33401937,Minerva cómics.,"Guadalajara, Jal :",,Diseño Sin Limite,,,,mx,"Mexican comic books, strips, etc.;""Superhero comic books, strips, etc.""",,,
spa,b33401950,Taller de cómics Minerva cómics.,"Guadalajara, Jal :",,"Minerva Cómics,",,[1996-],,mx,"Mexican comic books, strips, etc.;""Superhero comic books, strips, etc.""",,,
spa,b33401962,RNA factor.,"México, D.F. :",,"Quanta Studio,",,-1996,,mx,"Superhero comic books, strips, etc.;""Mexican comic books, strips, etc.""",,,SPEC COLL COMIC ART copy 1 no. 1
spa,b33401974,Al filo de la realidad.,"Azcapotzalco, D.F. :",,"Editorial Amaltea,",,-1997,,mx,"Horror comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001837;""Mexican comic books, strips, etc.""",,,
eng,b33454139,Cerebus.,"Kitchener, Ont. :",,"Aardvark-Vanaheim,",,1979-2004.,,onc,"Canadian comic books, strips, etc.;""Funny animal comic books, strips, etc."";""Fantasy comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh97000542"";""Alternative comic books, strips, etc."";""Fantasy comics. lcgft http://id.loc.gov/authorities/genreForms/gf2014026331""",,"Sim, Dave, 1956- http://id.loc.gov/authorities/names/n89638352",
spa,b33510192,Muñequita.,Morales :,,Ediciones José G. Cruz.,,,,mx,"Romance comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2002006065;""Mexican comic books, strips, etc.""",,,
spa,b33510209,Piel Canela.,Chapultepec :,,Editorial Manuel del Valle.,,,,mx,"Adventure story comic books, strips, etc.;""Mexican comic books, strips, etc.""",,,
spa,b33528792,Los detectives.,"México, D.F. :",,Editorial Antares Mexicana,,,,mx,"Detective and mystery comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh87006921;""Mexican comic books, strips, etc.""",,,
spa,b33528809,El que es perico...,Villa Coapa [Mexico] :,,D.G. Editorial,,,,mx,"Mexican comic books, strips, etc.",,,
spa,b33549461,Las aventuras del sargento Mike Goodness y el cabo Chocorrol /,"México, D.F. :",,"LaJornada Ediciones,",,1995,,mx,"Mexican comic books, strips, etc.","Barajas, Rafael. http://id.loc.gov/authorities/names/nr88009540",,
spa,b33569769,Zor y los invencibles.,Mexico :,,"Editormex Mexicana,",,-1980,,mx,"Mexican comic books, strips, etc.",,,
eng,b33670092,Buz Sawyer quarterly.,"Toronto, Ont. :",,"Dragon Lady Press,",,-1986,,onc,"Adventure story comic books, strips, etc.",,"Crane, Roy. http://id.loc.gov/authorities/names/n85243950",
spa,b33704673,Archi.,"Tenayuca, [México] :",,Editorial Vid,,,,mx,"Mexican comic books, strips, etc.;""Teen humor comic books, strips, etc.""",,,
spa,b33712797,Oxido comics.,"Guadalajara, Jalisco, México :",,"Abismoarte,",,[1997-],,mx,"Mexican comic books, strips, etc.;""Alternative comic books, strips, etc.""",,,
spa,b33712803,Laberinto.,"[Guadalajara, Jal] :",,[Laberinto],,,,mx,"Science fiction, Mexican Periodicals. http://id.loc.gov/authorities/subjects/sh91004818;""Science fiction comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85118659"";""Mexican comic books, strips, etc.""",,,
spa,b33712815,Murci.,"México, D.F. :",,"Grupo Editorial Vid,",,-1998,,mx,"Funny animal comic books, strips, etc.;""Mexican comic books, strips, etc.""",,,
spa,b33712839,Art & comic.,México :,,"Carlos Lara,",,-1996,,mx,"Mexican comic books, strips, etc.;""Alternative comic books, strips, etc.""",,,
spa,b33712840,"Variedades : hogar, literatura y diversos.","México, D.F. :",,"H.E. Gerber,",,[1934],,mx,"Advertising comic books, strips, etc.;""Mexican comic books, strips, etc.""",,,
spa,b34307515,Rolando el rabioso.,"México, D.F. :",,Editorial Zeuz.,,,,mx,"Arthurian romances Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85008144;""Mexican comic books, strips, etc.""",,"Bolaños, Gaspar.",
spa,b34462867,Juan Florín.,"México, D.F. :",,"Editora José V. Soler,",,-1953,,mx,"Pirates Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85102432;""Mexican comic books, strips, etc.""",,"López Gaytán, Ramón.;""León, Victaleano.""",
spa,b34775948,El señor del centro /,Mexico :,,"Editorial Diana,",,"[1994], ©1994.",,mx,"Mexican comic books, strips, etc.;""Mexico Politics and government Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85084603""","Soriano, Mauricio.","Torre, Luis de la. http://id.loc.gov/authorities/names/n91036576",
eng,b34873533,The Smurfette /,Montreal :,,"Dupuis,",,"[1978], ©1978.",,quc,"Franco-Belgian comic books, strips, etc.",Peyo. http://id.loc.gov/authorities/names/no2012054620,"Delporte, Y. (Yvan), 1928-2007. http://id.loc.gov/authorities/names/n78074732",
spa,b34912708,En Albures no com'pito' /,"México, D.F. :",,"Gomez Gomez Hnos,",,[199?],,mx,"Mexican comic books, strips, etc.","Gatica, Alfredo.",,
spa,b34912733,Don Trinquetes.,"México, D.F. :",,"Editorial Odin,",,-1990,,mx,"Mexican comic books, strips, etc.",,,
spa,b34916659,Ultra Pato /,"México, D.F. :",,"Editorial Toukan,",,-1997,,mx,"Mexican comic books, strips, etc.;""Superhero comic books, strips, etc."";""Funny animal comic books, strips, etc.""","Delgado, Edgar.","Martinez, Enrique. http://id.loc.gov/authorities/names/no93020940","no. 1-2.;""no. 1-2."""
spa,b34924711,Crimen y castigo.,"México, D.F. :",,Editorial Mayo,,,,mx,"Detective and mystery comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh87006921;""Mexican comic books, strips, etc.""",,,
eng,b35024616,Johnny Hazard quarterly /,"Toronto, Ontario, Canada :",,Dragon Lady Press,,,,onc,"Adventure story comic books, strips, etc.","Robbins, Frank, 1917- http://id.loc.gov/authorities/names/n50056957",,
spa,b35091228,Los Supersabios.,"México, D.F. :",,"Editorial Posada,",,-1978,,mx,"Mexican comic books, strips, etc.",,"Butze, Germán.",
eng,b35172113,"Drawn and quarterly presents Vellevision"" : a cocktail of comics and pictures /""","Montreal, Que., Canada :",,"Drawn & Quarterly,",,1997,,quc,"Gay men Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85061798;""Canadian comic books, strips, etc.""","Vellekoop, Maurice. http://id.loc.gov/authorities/names/no98071220",,
eng,b35184322,88 chins.,Toronto :,,K.O.N.E. Investments,,,,onc,"Lesbians Periodicals. http://id.loc.gov/authorities/subjects/sh85076160;""Women's comic books, strips, etc.""",,,
eng,b3526407x,No love lost /,"Montreal, Quebec :",,"Drawn & Quarterly Publications,",,"[1997], ©1997.",,quc,"Romance comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2002006065;""Canadian comic books, strips, etc.""","Bordeaux, Ariel. http://id.loc.gov/authorities/names/no2011145900",,
spa,b35463090,!Metrópolis no es lo bastante grande para los dos! /,"México, D.F. :",,"Grupo Editorial Vid,",,"[1993], ©1993.",,mx,"Superhero comic books, strips, etc.;""Mexican comic books, strips, etc.""","Kesel, Karl. http://id.loc.gov/authorities/names/n89670745","Grummet, Tom.;""Hazlewood, Doug.""",
spa,b35541283,El guardian invisible.,México :,,Editora Continental.,,,,mx,"Mexican comic books, strips, etc.;""Superhero comic books, strips, etc.""",,,
spa,b35542706,Suchai.,México :,,Editormex.,,,,mx,"Adventure story comic books, strips, etc.;""Mexican comic books, strips, etc.""",,,
spa,b35545707,El pequeño sheriff.,"México, D.F. :",,Editormex.,,,,mx,"Mexican comic books, strips, etc.;""Western comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85146250""",,,
spa,b35565780,"Tamakún, el vengador errante.","México, D.F. :",,Publicaciones Continentales de México,,,,mx,"Adventure story comic books, strips, etc.;""Mexican comic books, strips, etc.""",,,
eng,b35789566,My New York diary /,"Montreal, Quebec :",,"Drawn & Quarterly,",,"[1999], ©1999.",,xxc,"Autobiographical comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2011002678;""Canadian comic books, strips, etc.""","Doucet, Julie, 1965- http://id.loc.gov/authorities/names/nr2002046120",,
eng,b35799493,The complete Max Collins/Rick Fletcher Dick Tracy. No. 2 : Who shot Pat Patton?,"Toronto, Ontario, Canada :",,"Dragon Lady Press,",,"[1987], ©1987.",,onc,"Detective and mystery comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh87006921","Collins, Max Allan. http://id.loc.gov/authorities/names/n83071698","Fletcher, Rick, -1983. http://id.loc.gov/authorities/names/n2003053457",
eng,b35888155,Captain Canuck : first summer special.,"Calgary, Alberta :",,"CKR Productions,",,"[1980], ©1980.",,abc,"Canadian comic books, strips, etc.;""Superhero comic books, strips, etc.""",,,
eng,b36054938,All Canadian beaver comix. No. 1.,"Vancouver, B.C. :",,"Georgia Straight : Distributed in the U.S. by Last Gasp Eco Funnies,",,"[1973], ©1973.",,bcc,"Underground comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh89006218;""Canadian comic books, strips, etc.""",,,
eng,b36136190,Jr. Jays magazine.,[Toronto] :,,"[Community Programs Group],",,1993-1995.,,onc,"Canadian comic books, strips, etc.;""Children's periodicals, Canadian.""",,,
spa,b36197506,El libro de los pecados.,"México, D.F. :",,,,,,mx,"Romance comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2002006065;""Mexican comic books, strips, etc.""",,,
eng,b3637863x,Comic World presents Hal Foster's Tarzan : Tarzan and rebels of the mine.,"Toronto, Ont. :",,"Memory Lane,",,[between 1970 and 1979?],,onc,"Jungle adventure comic books, strips, etc.",,,
eng,b36378732,Captain George's comic world.,"Toronto, Ont. :",,"Memory Lane Publications,",,[1968-1970?],,onc,"Comic books, strips, etc. Periodicals. http://id.loc.gov/authorities/subjects/sh2008101233",,,
eng,b36378756,Comic world.,"Toronto, Ont. :",,"Memory Lane Publications,",,[1968?],,onc,"Comic books, strips, etc. Periodicals. http://id.loc.gov/authorities/subjects/sh2008101233",,,
eng,b36378860,Captain George presents.,"Toronto, Ont. :",,"Memory Lane Publications,",,[1970-1972?],,onc,"Comic books, strips, etc. Periodicals. http://id.loc.gov/authorities/subjects/sh2008101233",,,
eng,b36379505,Captain George's yellow journal.,Toronto :,,"Vast Whizzbang Organization,",,-1975,,onc,"Comic books, strips, etc. Periodicals. http://id.loc.gov/authorities/subjects/sh2008101233;""Bandes dessinées Périodiques.""",,Vast Whizzbang Organization.,
eng,b36380258,Louis Riel /,"Montreal, Que :",,"Drawn and Quarterly Publications,",,-1999,,quc,"Riel, Louis, 1844-1885 Comic books, strips, etc. http://id.loc.gov/authorities/names/n80038477;""Historical comic books, strips, etc."";""Canadian comic books, strips, etc."";""Biographical comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2011002681"";""Canada History 19th century Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85019319"";""Historical comics. lcgft http://id.loc.gov/authorities/genreForms/gf2014026368""","Brown, Chester, 1960- http://id.loc.gov/authorities/names/no95047658",,"copy 1 no. 1-no.4,no.6-no.7;""copy 2 no.1-no.2"";""copy 1 no.1-4,7"""
eng,b36441478,Jr. Jays magazine.,[Toronto] :,,"[Community Programs],",,-1996,,onc,"Canadian comic books, strips, etc.",,,
spa,b36459550,"El Solitario, jinete sin fronteras.","México, D.F. :",,Provenemex,,,,mx,"Mexican comic books, strips, etc.;""Western comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85146250""",,,
eng,b36489499,A knack for service /,Ottawa :,,"Treasury Board of Canada, Secretariat,",,"[1991], ©1991.",,onc,"Bilingualism Canada Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2007101973;""Canadian comic books, strips, etc."";""Educational comic books, strips, etc."";""Canada Languages Usage Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85019332"";""Canada Officials and employees Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh95001722"";""Educational comics. lcgft http://id.loc.gov/authorities/genreForms/gf2014026305""","Desjardins, Robert. http://id.loc.gov/authorities/names/n87892263","Roux, Paul, 1959- http://id.loc.gov/authorities/names/n2006023815;""Canada. Treasury Board. http://id.loc.gov/authorities/names/n79041668""",
